State,County,Operator,Site Name,USGS_State,USGS_County,USGS_Site_Name,Latitude,Longitude,TRI_State,TRI_County,TRI_Parent Company,TRI_Site_Name,TRI_Latitude,TRI_Longitude,TRI_Chemical,TRI Fugitive Emissions (Pounds),TRI Stack Emissions (Pounds),USGS-TRI Distance (km),NEI_State,NEI_County,NEI_Site_Name,NEI_Latitude,NEI_Longitude,NEI_Pollutant,NEI Emissions (tons),NEI_Pollutant_Type,USGS-NEI Distance (km),Primary Production Descriptor,Secondary Production Descriptor,Primary 2022 Production (kt),Secondary 2022 Production (kt),Primary 2021 Production (kt),Secondary 2021 Production (kt),Primary 2020 Production (kt),Secondary 2020 Production (kt),Primary 2019 Production (kt),Secondary 2019 Production (kt),Reported units,Source,Status,Category
ARIZONA,Gila,Pinto Valley Mining Corp.,Pinto Valley Mine,Arizona,Gila,Pinto Valley,33.41228,-110.9646,AZ,GILA,,PINTO VALLEY MINE,33.417445,-110.98421,Ammonia,815,,1.911836375,,,,,,,,,,Copper production (contained metal in concentrate and cathode),,,,16.51529819,,53.96297707,,53.35561689,,kt,Capstone Mining Pinto Valley Mine Technical Report 2021,Active,Copper
ARIZONA,Gila,Pinto Valley Mining Corp.,Pinto Valley Mine,Arizona,Gila,Pinto Valley,33.41228,-110.9646,AZ,GILA,,PINTO VALLEY MINE,33.417445,-110.98421,Lead  And Lead Compounds,95,2,1.911836375,,,,,,,,,,Copper production (contained metal in concentrate and cathode),,,,16.51529819,,53.96297707,,53.35561689,,kt,Capstone Mining Pinto Valley Mine Technical Report 2021,Active,Copper
ARIZONA,Gila,Pinto Valley Mining Corp.,Pinto Valley Mine,Arizona,Gila,Pinto Valley,33.41228,-110.9646,AZ,GILA,,PINTO VALLEY MINE,33.417445,-110.98421,Copper  And Copper Compounds,379,7,1.911836375,,,,,,,,,,Copper production (contained metal in concentrate and cathode),,,,16.51529819,,53.96297707,,53.35561689,,kt,Capstone Mining Pinto Valley Mine Technical Report 2021,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Manganese,21,,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Nickel,5,,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Lead compounds,142.8,0.2,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Copper  And Copper Compounds,5217,13,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Chromium,6,,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Ammonia,,,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Mercury  And Mercury Compounds,20.2,0.1,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Ray Mine ,Arizona,Gila,Ray Eastern Copper Co Claims,33.26259,-110.88399,AZ,PINAL,AMERICAS MINING CORP,ASARCO LLC RAY MINE OPERATIONS,33.156,-110.978,Cobalt compounds,,,,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Lead  And Lead Compounds,160,1.3,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,PM10 Primary (Filt + Cond),32.51446724,CAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Methanol,5000,110,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,PM2.5 Primary (Filt + Cond),13.43476194,CAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Chromium,,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Methanol,7.66,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Copper,,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Volatile Organic Compounds,1.21974696,CAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Naphthalene,,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Ammonia,0.5,CAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Carbon Monoxide,0.15414875,CAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Nickel,,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Nitrogen Oxides,0.15033922,CAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Manganese,4,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Lead Compounds,0.02985,CAP/HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Mercury compounds,0.1,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Sulfur Dioxide,0.007942854,CAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,NV,WHITE PINE,,ROBINSON NEVADA MINING CO,39.28107,-114.992175,Ammonia,1500,,2.787776675,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Manganese Compounds,0.0025,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Mercury Compounds,0.00005,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Formaldehyde,3.25E-05,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Benzene,3.25E-05,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Acetaldehyde,2.09E-05,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Toluene,1.37E-05,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Xylenes (Mixed Isomers),9.52E-06,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Naphthalene,3.52E-06,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Polycyclic Organic Matter,3.29E-06,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Nevada,White Pine,Robinson Nevada Mining Company,Robinson Operation,Nevada,White Pine,Robinson Mine,39.25661,-114.99948,,,,,,,,,,,Nevada,NV - White Pine,ROBINSON OPERATIONS,39.260229,-115.011293,Acrolein,7.52E-08,HAP,1.095893647,Payable Cu production,,46.8,,,,,,,,kt,KGHM Integrated Report 2022,Active,Copper
Arizona,Pima,"ASARCO LLC, a Delaware Limited Liability Company",Silver Bell Mining LLC,Arizona,Pima,Silver Bell mine,32.39371,-111.5015,AZ,PIMA,AMERICAS MINING CORP,SILVER BELL MINING LLC,32.391474,-111.496934,Cobalt compounds,,,0.496029865,,,,,,,,,,Producción de cátodos ESDE,,21.5,,21.4,,20.4,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
Arizona,Pima,"ASARCO LLC, a Delaware Limited Liability Company",Silver Bell Mining LLC,Arizona,Pima,Silver Bell mine,32.39371,-111.5015,AZ,PIMA,AMERICAS MINING CORP,SILVER BELL MINING LLC,32.391474,-111.496934,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",3237.7,0.019,0.496029865,,,,,,,,,,Producción de cátodos ESDE,,21.5,,21.4,,20.4,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
Arizona,Pima,"ASARCO LLC, a Delaware Limited Liability Company",Silver Bell Mining LLC,Arizona,Pima,Silver Bell mine,32.39371,-111.5015,AZ,PIMA,AMERICAS MINING CORP,SILVER BELL MINING LLC,32.391474,-111.496934,Lead  And Lead Compounds,0.01,,0.496029865,,,,,,,,,,Producción de cátodos ESDE,,21.5,,21.4,,20.4,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
Arizona,Pima,"ASARCO LLC, a Delaware Limited Liability Company",Silver Bell Mining LLC,Arizona,Pima,Silver Bell mine,32.39371,-111.5015,AZ,PIMA,AMERICAS MINING CORP,SILVER BELL MINING LLC,32.391474,-111.496934,Copper  And Copper Compounds,7.69,,0.496029865,,,,,,,,,,Producción de cátodos ESDE,,21.5,,21.4,,20.4,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
Arizona,Pima,"ASARCO LLC, a Delaware Limited Liability Company",Silver Bell Mining LLC,Arizona,Pima,Silver Bell mine,32.39371,-111.5015,AZ,PIMA,AMERICAS MINING CORP,SILVER BELL MINING LLC,32.391474,-111.496934,Ammonia,,,0.496029865,,,,,,,,,,Producción de cátodos ESDE,,21.5,,21.4,,20.4,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
Arizona,Pima,"ASARCO LLC, a Delaware Limited Liability Company",Silver Bell Mining LLC,Arizona,Pima,Silver Bell mine,32.39371,-111.5015,AZ,PIMA,AMERICAS MINING CORP,SILVER BELL MINING LLC,32.391474,-111.496934,Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,0.496029865,,,,,,,,,,Producción de cátodos ESDE,,21.5,,21.4,,20.4,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Nitrogen Oxides,4.936263,CAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Carbon Monoxide,2.847847,CAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,PM10 Primary (Filt + Cond),2.078187464,CAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,PM2.5 Primary (Filt + Cond),1.999464944,CAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Volatile Organic Compounds,0.280774,CAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Sulfur Dioxide,0.05418035,CAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Formaldehyde,0.000855218,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Benzene,0.000675443,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Acetaldehyde,0.000554736,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Polycyclic Organic Matter,0.000432232,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Toluene,0.000295346,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Xylenes (Mixed Isomers),0.000206486,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Naphthalene,6.14E-05,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Nevada,Esmeralda,Foote Mineral Company,Silverpeak Mine & Mill,Nevada,Esmeralda,Silver Peak,37.74994,-117.63425,,,,,,,,,,,Nevada,NV - Esmeralda,SILVER PEAK OPERATIONS,37.75246,-117.63948,Mercury Compounds,1.79E-06,HAP,0.539139113,Lithium Carbonate,,,,6.198,,3.92,,3.586,,kt,SEC Technical Report Summary,Active,Lithium
Montana,Lincoln,Troy Mine Inc.,Troy Mine ,Montana,Lincoln,Troy,48.22927,-115.90464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daily Inter Lake,Inactive,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,NM,GRANT,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN TYRONE INC.,32.660278,-108.371666,Copper  And Copper Compounds,5,,2.207185461,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Carbon Dioxide,3033.847291,GHG,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,NM,GRANT,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN TYRONE INC.,32.660278,-108.371666,Ammonia,,,2.207185461,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Carbon Monoxide,106.451,CAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,NM,GRANT,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN TYRONE INC.,32.660278,-108.371666,Cobalt compounds,,,2.207185461,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,PM10 Primary (Filt + Cond),66.811,CAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,NM,GRANT,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN TYRONE INC.,32.660278,-108.371666,Manganese,,,2.207185461,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Nitrogen Oxides,23.061,CAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,NM,GRANT,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN TYRONE INC.,32.660278,-108.371666,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",10000,,2.207185461,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Volatile Organic Compounds,7.91,CAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,NM,GRANT,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN TYRONE INC.,32.660278,-108.371666,Lead  And Lead Compounds,21.2,,2.207185461,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,PM2.5 Primary (Filt + Cond),7.89548,CAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,NM,GRANT,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN TYRONE INC.,32.660278,-108.371666,Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,2.207185461,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Sulfur Dioxide,3.605,CAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,,,,,,,,,,,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Toluene,1.014,HAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,,,,,,,,,,,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Methane,0.116845001,GHG,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,,,,,,,,,,,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Xylenes (Mixed Isomers),0.099,HAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,,,,,,,,,,,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Ethylbenzene,0.096,HAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,,,,,,,,,,,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Benzene,0.088,HAP,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
New Mexico,Grant,Freeport-McMoRan Tyrone Inc,TYRONE MINE,New Mexico,Grant,Tyrone Mine,32.6404,-108.37284,,,,,,,,,,,New Mexico,NM - Grant,Tyrone Mine,32.650833,-108.3675,Nitrous Oxide,0.023148538,GHG,1.260823969,Copper production,,,,24.94758035,,20.41165665,,21.77243376,,kt,Freeport-McMoran Annual Report 2022,Active,Copper
